Parcours,DÇpart,ArrivÇe,Nombre de voyages,Poids de voyages,Nombre d'abonnements
AVIGNON CENTRE - BANYULS SUR MER,AVIGNON CENTRE,BANYULS SUR MER,1,"1,17183838005062E-05",0
AVIGNON CENTRE - MILHAUD,AVIGNON CENTRE,MILHAUD,1,"1,17183838005062E-05",0
AVIGNONET - CARCASSONNE,AVIGNONET,CARCASSONNE,1,"1,17183838005062E-05",0
AVIGNONET - CASTELNAUDARY,AVIGNONET,CASTELNAUDARY,1,"1,17183838005062E-05",0
AX LES THERMES - SAVERDUN,AX LES THERMES,SAVERDUN,1,"1,17183838005062E-05",0
AX LES THERMES - VARILHES,AX LES THERMES,VARILHES,1,"1,17183838005062E-05",0
BAGNOLS CHADENET - SAINT-GENI‘S-DE-MALGOIR‘S,BAGNOLS CHADENET,SAINT-GENI‘S-DE-MALGOIR‘S,1,"1,17183838005062E-05",0
BAILLARGUES - ELNE,BAILLARGUES,ELNE,1,"1,17183838005062E-05",0
BAILLARGUES - ESCALQUENS,BAILLARGUES,ESCALQUENS,1,"1,17183838005062E-05",0
BAILLARGUES - SAINT-CêSAIRE,BAILLARGUES,SAINT-CêSAIRE,1,"1,17183838005062E-05",0
BANYULS SUR MER - CASTELNAUDARY,BANYULS SUR MER,CASTELNAUDARY,1,"1,17183838005062E-05",0
BANYULS SUR MER - MONTAUDRAN,BANYULS SUR MER,MONTAUDRAN,1,"1,17183838005062E-05",0
BAZIEGE - PORT LA NOUVELLE,BAZIEGE,PORT LA NOUVELLE,1,"1,17183838005062E-05",0
BAZIEGE - SALSES,BAZIEGE,SALSES,1,"1,17183838005062E-05",0
BAZIEGE - VILLENOUVELLE,BAZIEGE,VILLENOUVELLE,1,"1,17183838005062E-05",0
BEAUCAIRE - ELNE,BEAUCAIRE,ELNE,1,"1,17183838005062E-05",0
BEZIERS - CERBERE,BEZIERS,CERBERE,1,"1,17183838005062E-05",0
BEZIERS - PORT VENDRES VILLE,BEZIERS,PORT VENDRES VILLE,1,"1,17183838005062E-05",0
BEZIERS - VIC - MIREVAL,BEZIERS,VIC,1,"1,17183838005062E-05",0
BOUSSENS - COARRAZE - NAY,BOUSSENS,COARRAZE,1,"1,17183838005062E-05",0
BOUSSENS - LANNEMEZAN,BOUSSENS,LANNEMEZAN,1,"1,17183838005062E-05",0
BOUSSENS - LONGAGES - NOê,BOUSSENS,LONGAGES,1,"1,17183838005062E-05",0
BRAM - ESCALQUENS,BRAM,ESCALQUENS,1,"1,17183838005062E-05",0
BRAM - MONTAUDRAN,BRAM,MONTAUDRAN,1,"1,17183838005062E-05",0
BRAM - RIVESALTES,BRAM,RIVESALTES,1,"1,17183838005062E-05",0
BRAM - SETE,BRAM,SETE,1,"1,17183838005062E-05",0
BRAM - VILLEFRANCHE DE LAURAGAIS,BRAM,VILLEFRANCHE DE LAURAGAIS,1,"1,17183838005062E-05",0
BRAX - LêGUEVIN - COLOMIERS LYCEE INTERNATIONAL,BRAX,LêGUEVIN,1,"1,17183838005062E-05",0
BRAX - LêGUEVIN - MERENVIELLE,BRAX,LêGUEVIN,1,"1,17183838005062E-05",0
CAPDENAC - LAGUEPIE,CAPDENAC,LAGUEPIE,1,"1,17183838005062E-05",0
CAPDENAC - SALLES COURBATIERS,CAPDENAC,SALLES COURBATIERS,1,"1,17183838005062E-05",0
CAPVERN - MONTRêJEAU - GOURDAN-POLIGNAN,CAPVERN,MONTRêJEAU,1,"1,17183838005062E-05",0
CAPVERN - TARBES,CAPVERN,TARBES,1,"1,17183838005062E-05",0
CARBONNE - TOURNAY,CARBONNE,TOURNAY,1,"1,17183838005062E-05",0
CARCASSONNE - CERBERE,CARCASSONNE,CERBERE,1,"1,17183838005062E-05",0
CARCASSONNE - FRONTIGNAN,CARCASSONNE,FRONTIGNAN,1,"1,17183838005062E-05",0
CARCASSONNE - MARSEILLAN PLAGE,CARCASSONNE,MARSEILLAN PLAGE,1,"1,17183838005062E-05",0
CARCASSONNE - VILLENOUVELLE,CARCASSONNE,VILLENOUVELLE,1,"1,17183838005062E-05",0
CASTELNAU D'ESTRETEFONDS - CAUSSADE,CASTELNAU D'ESTRETEFONDS,CAUSSADE,1,"1,17183838005062E-05",0
CASTELNAU D'ESTRETEFONDS - LACOURTENSOURT,CASTELNAU D'ESTRETEFONDS,LACOURTENSOURT,1,"1,17183838005062E-05",0
CASTELNAU D'ESTRETEFONDS - SAINT-JORY,CASTELNAU D'ESTRETEFONDS,SAINT-JORY,1,"1,17183838005062E-05",0
CASTELNAU D'ESTRETEFONDS - SOUILLAC,CASTELNAU D'ESTRETEFONDS,SOUILLAC,1,"1,17183838005062E-05",0
CASTELNAUDARY - LUNEL,CASTELNAUDARY,LUNEL,1,"1,17183838005062E-05",0
CASTELNAUDARY - PORT VENDRES VILLE,CASTELNAUDARY,PORT VENDRES VILLE,1,"1,17183838005062E-05",0
CASTELNAUDARY - RIVESALTES,CASTELNAUDARY,RIVESALTES,1,"1,17183838005062E-05",0
CASTELNAUDARY - SALSES,CASTELNAUDARY,SALSES,1,"1,17183838005062E-05",0
CASTELNAUDARY - SETE,CASTELNAUDARY,SETE,1,"1,17183838005062E-05",0
CAUSSADE - MONTBARTIER,CAUSSADE,MONTBARTIER,1,"1,17183838005062E-05",0
CERBERE - PORT LA NOUVELLE,CERBERE,PORT LA NOUVELLE,1,"1,17183838005062E-05",0
CERBERE - TARASCON,CERBERE,TARASCON,1,"1,17183838005062E-05",0
CINTEGABELLE - VENERQUE - LE VERNET,CINTEGABELLE,VENERQUE,1,"1,17183838005062E-05",0
COARRAZE - NAY - LANNEMEZAN,COARRAZE,NAY,1,"1,17183838005062E-05",0
COARRAZE - NAY - SAINT-AGNE,COARRAZE,NAY,1,"1,17183838005062E-05",0
COLOMIERS - GALLIENI CANCêROP‚LE,COLOMIERS,GALLIENI CANCêROP‚LE,1,"1,17183838005062E-05",0
COLOMIERS LYCEE INTERNATIONAL - GALLIENI CANCêROP‚LE,COLOMIERS LYCEE INTERNATIONAL,GALLIENI CANCêROP‚LE,1,"1,17183838005062E-05",0
DAMIATTE ST PAUL - LES CAUQUILLOUS,DAMIATTE ST PAUL,LES CAUQUILLOUS,1,"1,17183838005062E-05",0
DIEUPENTALE - SOUILLAC,DIEUPENTALE,SOUILLAC,1,"1,17183838005062E-05",0
ELNE - PORT BOU FRONTIERE,ELNE,PORT BOU FRONTIERE,1,"1,17183838005062E-05",0
ESCALQUENS - PORT LA NOUVELLE,ESCALQUENS,PORT LA NOUVELLE,1,"1,17183838005062E-05",0
ESCALQUENS - VILLEFRANCHE DE LAURAGAIS,ESCALQUENS,VILLEFRANCHE DE LAURAGAIS,1,"1,17183838005062E-05",0
FAUGA - LONGAGES - NOê,FAUGA,LONGAGES,1,"1,17183838005062E-05",0
FAUGA - MARTRES TOLOSANE,FAUGA,MARTRES TOLOSANE,1,"1,17183838005062E-05",0
FAUGA - PORTET SAINT-SIMON,FAUGA,PORTET SAINT-SIMON,1,"1,17183838005062E-05",0
FONT ROMEU ODEILLO VIA - THUES LES BAINS,FONT ROMEU ODEILLO VIA,THUES LES BAINS,1,"1,17183838005062E-05",0
FONTPEDROUSE ST THOMAS L BAINS - THUES LES BAINS,FONTPEDROUSE ST THOMAS L BAINS,THUES LES BAINS,1,"1,17183838005062E-05",0
FRONTIGNAN - PORT LA NOUVELLE,FRONTIGNAN,PORT LA NOUVELLE,1,"1,17183838005062E-05",0
FRONTIGNAN - VIAS,FRONTIGNAN,VIAS,1,"1,17183838005062E-05",0
FRONTIGNAN - VILLENEUVE LES MAGUELONNE,FRONTIGNAN,VILLENEUVE LES MAGUELONNE,1,"1,17183838005062E-05",0
GAILLAC - LUC PRIMAUBE,GAILLAC,LUC PRIMAUBE,1,"1,17183838005062E-05",0
GAILLAC - NAJAC,GAILLAC,NAJAC,1,"1,17183838005062E-05",0
GENOLHAC - GRAND COMBE LA PISE,GENOLHAC,GRAND COMBE LA PISE,1,"1,17183838005062E-05",0
GENOLHAC - LA BASTIDE ST LAURENT L BAINS,GENOLHAC,LA BASTIDE ST LAURENT L BAINS,1,"1,17183838005062E-05",0
GOURDON - SAINT-JORY,GOURDON,SAINT-JORY,1,"1,17183838005062E-05",0
GRAGNAGUE - MARSSAC SUR TARN,GRAGNAGUE,MARSSAC SUR TARN,1,"1,17183838005062E-05",0
GRAMAT - ROCAMADOUR PADIRAC,GRAMAT,ROCAMADOUR PADIRAC,1,"1,17183838005062E-05",0
GRAND COMBE LA PISE - NOZI‘RES - BRIGNON,GRAND COMBE LA PISE,NOZI‘RES,1,"1,17183838005062E-05",0
GRAND COMBE LA PISE - SAINT-GENI‘S-DE-MALGOIR‘S,GRAND COMBE LA PISE,SAINT-GENI‘S-DE-MALGOIR‘S,1,"1,17183838005062E-05",0
GRAND COMBE LA PISE - STE CECILE D'ANDORGE,GRAND COMBE LA PISE,STE CECILE D'ANDORGE,1,"1,17183838005062E-05",0
GRISOLLES - LACOURTENSOURT,GRISOLLES,LACOURTENSOURT,1,"1,17183838005062E-05",0
JONCET - THUES LES BAINS,JONCET,THUES LES BAINS,1,"1,17183838005062E-05",0
LA BASTIDE ST LAURENT L BAINS - STE CECILE D'ANDORGE,LA BASTIDE ST LAURENT L BAINS,STE CECILE D'ANDORGE,1,"1,17183838005062E-05",0
LABEGE INNOPOLE - MONTPELLIER SAINT-ROCH,LABEGE INNOPOLE,MONTPELLIER SAINT-ROCH,1,"1,17183838005062E-05",0
LAGUEPIE - SAINT-SULPICE,LAGUEPIE,SAINT-SULPICE,1,"1,17183838005062E-05",0
LAMAGISTERE - LAVILLEDIEU,LAMAGISTERE,LAVILLEDIEU,1,"1,17183838005062E-05",0
LATOUR DE CAROL ENVEITG - LES CABANNES,LATOUR DE CAROL ENVEITG,LES CABANNES,1,"1,17183838005062E-05",0
LAVILLEDIEU - VALENCE D'AGEN,LAVILLEDIEU,VALENCE D'AGEN,1,"1,17183838005062E-05",0
LES CABANNES - MERENS LES VALS,LES CABANNES,MERENS LES VALS,1,"1,17183838005062E-05",0
LES CABANNES - PAMIERS,LES CABANNES,PAMIERS,1,"1,17183838005062E-05",0
LES CABANNES - SAINT JEAN DE VERGES,LES CABANNES,SAINT JEAN DE VERGES,1,"1,17183838005062E-05",0
LES CABANNES - VERNET-D'ARIEGE,LES CABANNES,VERNET-D'ARIEGE,1,"1,17183838005062E-05",0
LEUCATE LA FRANQUI - LêZIGNAN (AUDE),LEUCATE LA FRANQUI,LêZIGNAN (AUDE),1,"1,17183838005062E-05",0
LEUCATE LA FRANQUI - LUNEL,LEUCATE LA FRANQUI,LUNEL,1,"1,17183838005062E-05",0
LEUCATE LA FRANQUI - PORT BOU FRONTIERE,LEUCATE LA FRANQUI,PORT BOU FRONTIERE,1,"1,17183838005062E-05",0
LêZIGNAN (AUDE) - NIMES,LêZIGNAN (AUDE),NIMES,1,"1,17183838005062E-05",0
LIMOUX - LIMOUX FLASSIAN,LIMOUX,LIMOUX FLASSIAN,1,"1,17183838005062E-05",0
LONGAGES - NOê - PORTET SAINT-SIMON,LONGAGES,NOê,1,"1,17183838005062E-05",0
LUNEL - MARSEILLAN PLAGE,LUNEL,MARSEILLAN PLAGE,1,"1,17183838005062E-05",0
LUNEL VIEL - MONTPELLIER SAINT-ROCH,LUNEL VIEL,MONTPELLIER SAINT-ROCH,1,"1,17183838005062E-05",0
MARSEILLAN PLAGE - NARBONNE,MARSEILLAN PLAGE,NARBONNE,1,"1,17183838005062E-05",0
MARSEILLAN PLAGE - SETE,MARSEILLAN PLAGE,SETE,1,"1,17183838005062E-05",0
MARSEILLAN PLAGE - TOULOUSE MATABIAU,MARSEILLAN PLAGE,TOULOUSE MATABIAU,1,"1,17183838005062E-05",0
MARVEJOLS - VILLEFORT,MARVEJOLS,VILLEFORT,1,"1,17183838005062E-05",0
MAZAMET - MONTASTRUC LA CONSEILLERE,MAZAMET,MONTASTRUC LA CONSEILLERE,1,"1,17183838005062E-05",0
MENDE - STE CECILE D'ANDORGE,MENDE,STE CECILE D'ANDORGE,1,"1,17183838005062E-05",0
MONTASTRUC LA CONSEILLERE - SAINT-SULPICE,MONTASTRUC LA CONSEILLERE,SAINT-SULPICE,1,"1,17183838005062E-05",0
MONTAUDRAN - MONTPELLIER SAINT-ROCH,MONTAUDRAN,MONTPELLIER SAINT-ROCH,1,"1,17183838005062E-05",0
MONTAUDRAN - NIMES,MONTAUDRAN,NIMES,1,"1,17183838005062E-05",0
MONTRABE - RABASTENS - COUFOULEUX,MONTRABE,RABASTENS,1,"1,17183838005062E-05",0
NARBONNE - VIC - MIREVAL,NARBONNE,VIC,1,"1,17183838005062E-05",0
NARBONNE - VILLENOUVELLE,NARBONNE,VILLENOUVELLE,1,"1,17183838005062E-05",0
NIMES - STE CECILE D'ANDORGE,NIMES,STE CECILE D'ANDORGE,1,"1,17183838005062E-05",0
NIMES PONT DU GARD - RIVESALTES,NIMES PONT DU GARD,RIVESALTES,1,"1,17183838005062E-05",0
PAMIERS - SAINT JEAN DE VERGES,PAMIERS,SAINT JEAN DE VERGES,1,"1,17183838005062E-05",0
PINS JUSTARET - SAINT JEAN DE VERGES,PINS JUSTARET,SAINT JEAN DE VERGES,1,"1,17183838005062E-05",0
PINS JUSTARET - TARASCON SUR ARIEGE,PINS JUSTARET,TARASCON SUR ARIEGE,1,"1,17183838005062E-05",0
PINS JUSTARET - VERNET-D'ARIEGE,PINS JUSTARET,VERNET-D'ARIEGE,1,"1,17183838005062E-05",0
PLANES - VILLEFRANCHE VERNET LES BAINS,PLANES,VILLEFRANCHE VERNET LES BAINS,1,"1,17183838005062E-05",0
PORT LA NOUVELLE - VERG‘ZE - CODOGNAN,PORT LA NOUVELLE,VERG‘ZE,1,"1,17183838005062E-05",0
PORTE PUYMORENS - PORTET SAINT-SIMON,PORTE PUYMORENS,PORTET SAINT-SIMON,1,"1,17183838005062E-05",0
PORTET SAINT-SIMON - VERNET-D'ARIEGE,PORTET SAINT-SIMON,VERNET-D'ARIEGE,1,"1,17183838005062E-05",0
RIVESALTES - TARASCON,RIVESALTES,TARASCON,1,"1,17183838005062E-05",0
RIVESALTES - VERG‘ZE - CODOGNAN,RIVESALTES,VERG‘ZE,1,"1,17183838005062E-05",0
RIVESALTES - VILLEFRANCHE DE LAURAGAIS,RIVESALTES,VILLEFRANCHE DE LAURAGAIS,1,"1,17183838005062E-05",0
RODEZ - TANUS,RODEZ,TANUS,1,"1,17183838005062E-05",0
SAINT JEAN DE VERGES - SAVERDUN,SAINT JEAN DE VERGES,SAVERDUN,1,"1,17183838005062E-05",0
SAINT-GENI‘S-DE-MALGOIR‘S - VILLEFORT,SAINT-GENI‘S-DE-MALGOIR‘S,VILLEFORT,1,"1,17183838005062E-05",0
SAINT-JORY - SOUILLAC,SAINT-JORY,SOUILLAC,1,"1,17183838005062E-05",0
SAINT-SULPICE - VIELMUR SUR AGOUT,SAINT-SULPICE,VIELMUR SUR AGOUT,1,"1,17183838005062E-05",0
SALSES - SETE,SALSES,SETE,1,"1,17183838005062E-05",0
SAVERDUN - VENERQUE - LE VERNET,SAVERDUN,VENERQUE,1,"1,17183838005062E-05",0
TARASCON SUR ARIEGE - VERNET-D'ARIEGE,TARASCON SUR ARIEGE,VERNET-D'ARIEGE,1,"1,17183838005062E-05",0
TOULOUSE MATABIAU - VIAS,TOULOUSE MATABIAU,VIAS,1,"1,17183838005062E-05",0
VALERGUES - LANSARGUES - VILLENEUVE LES MAGUELONNE,VALERGUES,LANSARGUES,1,"1,17183838005062E-05",0
VARILHES - VENERQUE - LE VERNET,VARILHES,VENERQUE,1,"1,17183838005062E-05",0
VARILHES - VERNET-D'ARIEGE,VARILHES,VERNET-D'ARIEGE,1,"1,17183838005062E-05",0
VENERQUE - LE VERNET - VERNET-D'ARIEGE,VENERQUE,LE VERNET,1,"1,17183838005062E-05",0
VIC - MIREVAL - VILLENEUVE LES MAGUELONNE,VIC,MIREVAL,1,"1,17183838005062E-05",0
Total,Total,,85336,1,0
,,,,,
"Filtres appliquÇsˇ: 
Inclus (1) 2023 (AnnÇe) + Juin (Mois)
Inclus (1) Occitanie (Tarif rÇgion) + Weekend 1’ (RÇsumÇ CTCR)
AnnÇe n'est pas (Vide)
Date est le ou avant le 31/01/2025 00:00:00","Filtres appliquÇsˇ: 
Inclus (1) 2023 (AnnÇe) + Juin (Mois)
Inclus (1) Occitanie (Tarif rÇgion) + Weekend 1’ (RÇsumÇ CTCR)
AnnÇe n'est pas (Vide)
Date est le ou avant le 31/01/2025 00:00:00",,,,
LARDENNE - SAINT-MARTIN DU TOUCH,LARDENNE,SAINT-MARTIN DU TOUCH,1,"8,80607266763411E-06",0
LATOUR DE CAROL ENVEITG - PINS JUSTARET,LATOUR DE CAROL ENVEITG,PINS JUSTARET,1,"8,80607266763411E-06",0
LATOUR DE CAROL ENVEITG - SAILLAGOUSE,LATOUR DE CAROL ENVEITG,SAILLAGOUSE,1,"8,80607266763411E-06",0
LES CABANNES - PAMIERS,LES CABANNES,PAMIERS,1,"8,80607266763411E-06",0
LES CABANNES - SAINT JEAN DE VERGES,LES CABANNES,SAINT JEAN DE VERGES,1,"8,80607266763411E-06",0
LES CABANNES - VARILHES,LES CABANNES,VARILHES,1,"8,80607266763411E-06",0
LEUCATE LA FRANQUI - LUNEL,LEUCATE LA FRANQUI,LUNEL,1,"8,80607266763411E-06",0
LEUCATE LA FRANQUI - MONTAUDRAN,LEUCATE LA FRANQUI,MONTAUDRAN,1,"8,80607266763411E-06",0
LêZIGNAN (AUDE) - MONTPELLIER SAINT-ROCH,LêZIGNAN (AUDE),MONTPELLIER SAINT-ROCH,1,"8,80607266763411E-06",0
LOURDES - TOURNAY,LOURDES,TOURNAY,1,"8,80607266763411E-06",0
LUNEL - SALSES,LUNEL,SALSES,1,"8,80607266763411E-06",0
LUNEL - VILLENEUVE LES MAGUELONNE,LUNEL,VILLENEUVE LES MAGUELONNE,1,"8,80607266763411E-06",0
LUZENAC GARANOU - PORTET SAINT-SIMON,LUZENAC GARANOU,PORTET SAINT-SIMON,1,"8,80607266763411E-06",0
LUZENAC GARANOU - SAINT-AGNE,LUZENAC GARANOU,SAINT-AGNE,1,"8,80607266763411E-06",0
LUZENAC GARANOU - SAVERDUN,LUZENAC GARANOU,SAVERDUN,1,"8,80607266763411E-06",0
MARSEILLAN PLAGE - NIMES,MARSEILLAN PLAGE,NIMES,1,"8,80607266763411E-06",0
MARSSAC SUR TARN - SAINT-SULPICE,MARSSAC SUR TARN,SAINT-SULPICE,1,"8,80607266763411E-06",0
MAZAMET - MONTRABE,MAZAMET,MONTRABE,1,"8,80607266763411E-06",0
MENDE - VILLEFORT,MENDE,VILLEFORT,1,"8,80607266763411E-06",0
MONTASTRUC LA CONSEILLERE - SAINT-SULPICE,MONTASTRUC LA CONSEILLERE,SAINT-SULPICE,1,"8,80607266763411E-06",0
MONTASTRUC LA CONSEILLERE - VIELMUR SUR AGOUT,MONTASTRUC LA CONSEILLERE,VIELMUR SUR AGOUT,1,"8,80607266763411E-06",0
MONTAUDRAN - NIMES,MONTAUDRAN,NIMES,1,"8,80607266763411E-06",0
MONTAUDRAN - SETE,MONTAUDRAN,SETE,1,"8,80607266763411E-06",0
MONTRêJEAU - GOURDAN-POLIGNAN - TOURNAY,MONTRêJEAU,GOURDAN-POLIGNAN,1,"8,80607266763411E-06",0
NAJAC - SAINT-SULPICE,NAJAC,SAINT-SULPICE,1,"8,80607266763411E-06",0
NAUCELLE - RABASTENS - COUFOULEUX,NAUCELLE,RABASTENS,1,"8,80607266763411E-06",0
NIMES - SAINT-AUN‘S,NIMES,SAINT-AUN‘S,1,"8,80607266763411E-06",0
NIMES - SALSES,NIMES,SALSES,1,"8,80607266763411E-06",0
NIMES - VIAS,NIMES,VIAS,1,"8,80607266763411E-06",0
NIMES - VILLENEUVE LES MAGUELONNE,NIMES,VILLENEUVE LES MAGUELONNE,1,"8,80607266763411E-06",0
NIMES PONT DU GARD - RIVESALTES,NIMES PONT DU GARD,RIVESALTES,1,"8,80607266763411E-06",0
PAMIERS - SAINT JEAN DE VERGES,PAMIERS,SAINT JEAN DE VERGES,1,"8,80607266763411E-06",0
PAU - TOURNAY,PAU,TOURNAY,1,"8,80607266763411E-06",0
PINS JUSTARET - VERNET-D'ARIEGE,PINS JUSTARET,VERNET-D'ARIEGE,1,"8,80607266763411E-06",0
PORT BOU FRONTIERE - VILLEFRANCHE DE LAURAGAIS,PORT BOU FRONTIERE,VILLEFRANCHE DE LAURAGAIS,1,"8,80607266763411E-06",0
PORT LA NOUVELLE - VERG‘ZE - CODOGNAN,PORT LA NOUVELLE,VERG‘ZE,1,"8,80607266763411E-06",0
PORT VENDRES VILLE - RIVESALTES,PORT VENDRES VILLE,RIVESALTES,1,"8,80607266763411E-06",0
RABASTENS - COUFOULEUX - TESSONNIERES,RABASTENS,COUFOULEUX,1,"8,80607266763411E-06",0
RODEZ - TANUS,RODEZ,TANUS,1,"8,80607266763411E-06",0
ROQUESêRI‘RE - TOULOUSE MATABIAU,ROQUESêRI‘RE,TOULOUSE MATABIAU,1,"8,80607266763411E-06",0
SAINT JEAN DE VERGES - SAVERDUN,SAINT JEAN DE VERGES,SAVERDUN,1,"8,80607266763411E-06",0
SAINT JEAN DE VERGES - VERNET-D'ARIEGE,SAINT JEAN DE VERGES,VERNET-D'ARIEGE,1,"8,80607266763411E-06",0
SAINT-CêSAIRE - VILLENEUVE LES MAGUELONNE,SAINT-CêSAIRE,VILLENEUVE LES MAGUELONNE,1,"8,80607266763411E-06",0
SAINT-SULPICE - SALLES COURBATIERS,SAINT-SULPICE,SALLES COURBATIERS,1,"8,80607266763411E-06",0
SAVERDUN - VENERQUE - LE VERNET,SAVERDUN,VENERQUE,1,"8,80607266763411E-06",0
SAVERDUN - VERNET-D'ARIEGE,SAVERDUN,VERNET-D'ARIEGE,1,"8,80607266763411E-06",0
SETE - VALERGUES - LANSARGUES,SETE,VALERGUES,1,"8,80607266763411E-06",0
SETE - VIAS,SETE,VIAS,1,"8,80607266763411E-06",0
ST MARTORY - TOULOUSE MATABIAU,ST MARTORY,TOULOUSE MATABIAU,1,"8,80607266763411E-06",0
VERG‘ZE - CODOGNAN - VILLEFRANCHE DE LAURAGAIS,VERG‘ZE,CODOGNAN,1,"8,80607266763411E-06",0
VERG‘ZE - CODOGNAN - VILLENEUVE LES MAGUELONNE,VERG‘ZE,CODOGNAN,1,"8,80607266763411E-06",0
VIC - MIREVAL - VILLENEUVE LES MAGUELONNE,VIC,MIREVAL,1,"8,80607266763411E-06",0
VILLEFRANCHE DE LAURAGAIS - VILLENOUVELLE,VILLEFRANCHE DE LAURAGAIS,VILLENOUVELLE,1,"8,80607266763411E-06",0
Total,Total,,"113558,000001",1,0
,,,1,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
",,,",,,,,
